integration_method,homology_method,species_dir,adj_rand_score,pct_cell_type_kept,from_species,to_species,task_name,type
scVI,O2O,mfascicularis to xtropicalis,0.6398916124379581,1,mfascicularis,xtropicalis,Heart_mf_xl,scVI O2O
Scanorama,O2O,drerio to hsapiens,0.6394587358082093,1,drerio,hsapiens,Heart_hs_dr,Scanorama O2O
Scanorama,O2O,mfascicularis to hsapiens,0.6347610976962689,1,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,Scanorama O2O
unintegrated,SH.h5ad,mmusculus to xtropicalis,0.6334704885753888,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl,unintegrated SH
fastMNN,HE,mmusculus to xtropicalis,0.6323994660178192,0.8571428571428571,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,fastMNN HE
Scanorama,SH,drerio to hsapiens,0.6307211327091962,1,drerio,hsapiens,Heart_hs_dr,Scanorama SH
fastMNN,HE,mfascicularis to xtropicalis,0.6289559257993493,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,fastMNN HE
LIGER UINMF,HE,xtropicalis to hsapiens,0.6278649211032004,1,xtropicalis,hsapiens,Heart_hs_xl,LIGER UINMF HE
scANVI,HE,xtropicalis to drerio,0.6263564671079908,1,xtropicalis,drerio,Embryo_dr_xt,scANVI HE
scVI,O2O,mfascicularis to xtropicalis,0.6248662678219717,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,scVI O2O
scVI,O2O,mfascicularis to mmusculus,0.6241758744377363,1,mfascicularis,mmusculus,Heart_hs_mf_mm,scVI O2O
LIGER,O2O,mmulatta to hsapiens,0.6233293384698039,0.75,mmulatta,hsapiens,Hippocampus_hs_mu_ss,LIGER O2O
scVI,HE,drerio to hsapiens,0.6232189575905253,1,drerio,hsapiens,Heart_hs_mf_mm_xl_dr,scVI HE
scVI,HE,mfascicularis to hsapiens,0.6207009813937455,1,mfascicularis,hsapiens,Heart_hs_mf_mm,scVI HE
fastMNN,O2O,mfascicularis to xtropicalis,0.6205525666597999,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,fastMNN O2O
scVI,HE,mfascicularis to xtropicalis,0.6169739204505327,1,mfascicularis,xtropicalis,Heart_mf_xl,scVI HE
Harmony,HE,drerio to hsapiens,0.6162888456043657,1,drerio,hsapiens,Heart_hs_mf_mm_xl_dr,Harmony HE
scVI,O2O,mmusculus to hsapiens,0.6161750464410249,1,mmusculus,hsapiens,Heart_hs_mf_mm_xl,scVI O2O
unintegrated,HE.h5ad,mmusculus to xtropicalis,0.6143789500054367,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl,unintegrated HE
Scanorama,HE,mmusculus to xtropicalis,0.613594567933908,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,Scanorama HE
LIGER UINMF,SH,mfascicularis to mmusculus,0.6113779934840934,0.8333333333333334,mfascicularis,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER UINMF,SH,hsapiens to mmusculus,0.6111226798614051,0.8181818181818182,hsapiens,mmusculus,Heart_hs_mm,LIGER UINMF SH
Scanorama,O2O,hsapiens to mmusculus,0.6099152114086016,1,hsapiens,mmusculus,Pancreas_hs_mm,Scanorama O2O
scANVI,O2O,mmusculus to drerio,0.6097700536135449,1,mmusculus,drerio,Heart_hs_mf_mm_xl_dr,scANVI O2O
fastMNN,HE,mfascicularis to xtropicalis,0.6086180766078215,0.8,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,fastMNN HE
SeuratV4 RPCA,HE,mmusculus to hsapiens,0.6078972293068547,1,mmusculus,hsapiens,Heart_hs_mm,SeuratV4 RPCA HE
scVI,HE,hsapiens to drerio,0.6073979887547741,1,hsapiens,drerio,Heart_hs_dr,scVI HE
Harmony,SH,hsapiens to xtropicalis,0.6057998780109527,1,hsapiens,xtropicalis,Heart_hs_mf_mm_xl_dr,Harmony SH
Scanorama,O2O,hsapiens to xtropicalis,0.6055342921773131,1,hsapiens,xtropicalis,Heart_hs_mf_mm_xl_dr,Scanorama O2O
scANVI,SH,xtropicalis to drerio,0.6050501346854155,1,xtropicalis,drerio,Embryo_dr_xt,scANVI SH
fastMNN,HE,mfascicularis to hsapiens,0.6034703092755513,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,fastMNN HE
Scanorama,O2O,hsapiens to mmusculus,0.6029272268373551,1,hsapiens,mmusculus,Heart_hs_mm,Scanorama O2O
LIGER UINMF,O2O,hsapiens to mfascicularis,0.6024590331166997,1,hsapiens,mfascicularis,Heart_hs_mf,LIGER UINMF O2O
LIGER UINMF,HE,xtropicalis to hsapiens,0.6014885770171102,0.8571428571428571,xtropicalis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
SeuratV4 CCA,O2O,hsapiens to drerio,0.6012235321973011,1,hsapiens,drerio,Heart_hs_dr,SeuratV4 CCA O2O
Scanorama,HE,drerio to xtropicalis,0.6008600147670091,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,Scanorama HE
LIGER UINMF,SH,mmusculus to hsapiens,0.600220319542621,0.6363636363636364,mmusculus,hsapiens,Heart_hs_mf_mm,LIGER UINMF SH
SeuratV4 RPCA,O2O,mfascicularis to xtropicalis,0.5985521372953718,1,mfascicularis,xtropicalis,Heart_mf_xl,SeuratV4 RPCA O2O
Scanorama,HE,mmusculus to mfascicularis,0.597391582027412,1,mmusculus,mfascicularis,Heart_hs_mf_mm,Scanorama HE
Scanorama,SH,hsapiens to mmulatta,0.595338822510534,1,hsapiens,mmulatta,Hippocampus_hs_mu_ss,Scanorama SH
Scanorama,HE,hsapiens to mmulatta,0.5933760327647111,1,hsapiens,mmulatta,Hippocampus_hs_mu_ss,Scanorama HE
fastMNN,SH,mfascicularis to hsapiens,0.5926618123294507,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,fastMNN SH
fastMNN,O2O,mfascicularis to hsapiens,0.590595893064811,1,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,fastMNN O2O
LIGER UINMF,HE,hsapiens to mmusculus,0.5883038970579597,0.7272727272727273,hsapiens,mmusculus,Heart_hs_mm,LIGER UINMF HE
scVI,HE,drerio to hsapiens,0.5869830612387866,1,drerio,hsapiens,Heart_hs_dr,scVI HE
Scanorama,O2O,mfascicularis to xtropicalis,0.5864371987843457,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,Scanorama O2O
Scanorama,SH,mmusculus to mfascicularis,0.5857839973154172,1,mmusculus,mfascicularis,Heart_hs_mf_mm_xl,Scanorama SH
LIGER,HE,hsapiens to mmusculus,0.5852722844716682,0.6363636363636364,hsapiens,mmusculus,Heart_hs_mf_mm,LIGER HE
LIGER UINMF,SH,hsapiens to mmusculus,0.5843593561700523,0.6363636363636364,hsapiens,mmusculus,Heart_hs_mf_mm,LIGER UINMF SH
scVI,O2O,drerio to mfascicularis,0.5809569323573968,1,drerio,mfascicularis,Heart_mf_dr,scVI O2O
Harmony,O2O,drerio to hsapiens,0.5791970549250166,1,drerio,hsapiens,Heart_hs_dr,Harmony O2O
scVI,O2O,mfascicularis to mmusculus,0.5748012148633953,1,mfascicularis,mmusculus,Heart_hs_mf_mm_xl,scVI O2O
scVI,HE,mfascicularis to xtropicalis,0.5744230472935464,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,scVI HE
LIGER UINMF,O2O,mfascicularis to mmusculus,0.5742505808683048,0.8333333333333334,mfascicularis,mmusculus,Heart_hs_mf_mm_xl,LIGER UINMF O2O
Scanorama,SH,mmusculus to hsapiens,0.5718782867582325,1,mmusculus,hsapiens,Pancreas_hs_mm,Scanorama SH
Scanorama,SH,hsapiens to xtropicalis,0.5715036034999537,1,hsapiens,xtropicalis,Heart_hs_mf_mm_xl,Scanorama SH
SeuratV4 RPCA,O2O,mfascicularis to drerio,0.5706446550277415,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA O2O
LIGER UINMF,O2O,xtropicalis to hsapiens,0.570342871685549,0.8571428571428571,xtropicalis,hsapiens,Heart_hs_xl,LIGER UINMF O2O
LIGER UINMF,SH,xtropicalis to hsapiens,0.5703193757486864,0.8571428571428571,xtropicalis,hsapiens,Heart_hs_xl,LIGER UINMF SH
Scanorama,SH,mfascicularis to mmusculus,0.5688781104307123,1,mfascicularis,mmusculus,Heart_hs_mf_mm,Scanorama SH
LIGER UINMF,SH,xtropicalis to hsapiens,0.5674857109589951,0.8571428571428571,xtropicalis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
scVI,O2O,mmusculus to mfascicularis,0.5653896727143742,1,mmusculus,mfascicularis,Heart_mf_mm,scVI O2O
scVI,SH,hsapiens to drerio,0.5631475598376381,0.8571428571428571,hsapiens,drerio,Heart_hs_dr,scVI SH
Harmony,HE,hsapiens to xtropicalis,0.5631411691383452,1,hsapiens,xtropicalis,Heart_hs_xl,Harmony HE
LIGER,HE,hsapiens to mfascicularis,0.5626054334692863,1,hsapiens,mfascicularis,Heart_hs_mf,LIGER HE
SeuratV4 RPCA,HE,mfascicularis to xtropicalis,0.5625954298797067,1,mfascicularis,xtropicalis,Heart_mf_xl,SeuratV4 RPCA HE
LIGER UINMF,HE,mfascicularis to xtropicalis,0.5624100946797408,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,LIGER UINMF HE
scVI,SH,mfascicularis to mmusculus,0.5614153350240618,1,mfascicularis,mmusculus,Heart_hs_mf_mm,scVI SH
scANVI,HE,drerio to xtropicalis,0.5597941694569056,1,drerio,xtropicalis,Embryo_dr_xt,scANVI HE
Scanorama,SH,drerio to mmusculus,0.5589125624841532,1,drerio,mmusculus,Heart_mm_dr,Scanorama SH
scVI,HE,hsapiens to mfascicularis,0.5581814884077886,1,hsapiens,mfascicularis,Heart_hs_mf_mm,scVI HE
Harmony,O2O,hsapiens to xtropicalis,0.5573589011607655,1,hsapiens,xtropicalis,Heart_hs_mf_mm_xl_dr,Harmony O2O
Scanorama,HE,mmusculus to xtropicalis,0.5572359404777764,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl,Scanorama HE
SeuratV4 RPCA,O2O,mmusculus to xtropicalis,0.5570067975142935,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA O2O
LIGER UINMF,SH,xtropicalis to hsapiens,0.5558112102735654,0.8571428571428571,xtropicalis,hsapiens,Heart_hs_mf_mm_xl,LIGER UINMF SH
SeuratV4 CCA,O2O,mfascicularis to drerio,0.5551446927422771,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 CCA O2O
Scanorama,O2O,drerio to xtropicalis,0.5547213906157642,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,Scanorama O2O
LIGER UINMF,HE,mfascicularis to mmusculus,0.554026563244652,0.8333333333333334,mfascicularis,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
fastMNN,O2O,mfascicularis to hsapiens,0.5540209806988671,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,fastMNN O2O
LIGER,HE,hsapiens to mfascicularis,0.5517492820227152,1,hsapiens,mfascicularis,Heart_hs_mf_mm,LIGER HE
fastMNN,HE,hsapiens to mfascicularis,0.5510085956517052,1,hsapiens,mfascicularis,Heart_hs_mf_mm_xl_dr,fastMNN HE
LIGER,HE,mmulatta to hsapiens,0.5500028659094413,0.8333333333333334,mmulatta,hsapiens,Hippocampus_hs_mu_ss,LIGER HE
LIGER,SH,mmulatta to hsapiens,0.5495022547522642,0.8333333333333334,mmulatta,hsapiens,Hippocampus_hs_mu_ss,LIGER SH
SeuratV4 CCA,SH,drerio to mmusculus,0.5492669531305368,1,drerio,mmusculus,Heart_mm_dr,SeuratV4 CCA SH
SeuratV4 CCA,HE,mfascicularis to drerio,0.5484791901842401,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 CCA HE
LIGER UINMF,O2O,mfascicularis to hsapiens,0.5472540483876648,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
SeuratV4 CCA,SH,mfascicularis to drerio,0.5462838702999021,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 CCA SH
Harmony,O2O,mfascicularis to hsapiens,0.5459839714985687,1,mfascicularis,hsapiens,Heart_hs_mf_mm,Harmony O2O
Scanorama,HE,drerio to hsapiens,0.545931254708694,1,drerio,hsapiens,Heart_hs_dr,Scanorama HE
LIGER,O2O,hsapiens to sscrofa,0.545900256088036,0.6363636363636364,hsapiens,sscrofa,Hippocampus_hs_mu_ss,LIGER O2O
scVI,O2O,hsapiens to mfascicularis,0.5447403023482372,1,hsapiens,mfascicularis,Heart_hs_mf,scVI O2O
Harmony,SH,mfascicularis to hsapiens,0.5441087833920903,1,mfascicularis,hsapiens,Heart_hs_mf_mm,Harmony SH
SeuratV4 RPCA,HE,mfascicularis to drerio,0.5435543185520062,1,mfascicularis,drerio,Heart_mf_dr,SeuratV4 RPCA HE
SeuratV4 RPCA,O2O,hsapiens to drerio,0.5430867573266256,1,hsapiens,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA O2O
unintegrated,SH.h5ad,mmusculus to hsapiens,0.5428268272068119,1,mmusculus,hsapiens,Pancreas_hs_mm,unintegrated SH
Scanorama,SH,hsapiens to mmusculus,0.5415996343577726,1,hsapiens,mmusculus,Heart_hs_mf_mm,Scanorama SH
LIGER UINMF,HE,xtropicalis to mmusculus,0.5390058185435207,0.8571428571428571,xtropicalis,mmusculus,Heart_hs_mf_mm_xl,LIGER UINMF HE
Scanorama,SH,hsapiens to mmusculus,0.5382652698911675,1,hsapiens,mmusculus,Heart_hs_mm,Scanorama SH
unintegrated,SH.h5ad,mmusculus to hsapiens,0.5376089866982081,1,mmusculus,hsapiens,Pancreas_hs_mm,unintegrated SH
LIGER UINMF,O2O,hsapiens to mmusculus,0.5374105994009775,0.6363636363636364,hsapiens,mmusculus,Heart_hs_mf_mm_xl,LIGER UINMF O2O
scANVI,O2O,drerio to xtropicalis,0.5345611809266447,1,drerio,xtropicalis,Embryo_dr_xt,scANVI O2O
Scanorama,HE,mfascicularis to xtropicalis,0.5339043587554176,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,Scanorama HE
unintegrated,O2O.h5ad,mmusculus to hsapiens,0.5331788833719674,1,mmusculus,hsapiens,Pancreas_hs_mm,unintegrated O2O
unintegrated,HE.h5ad,mmusculus to hsapiens,0.5331209328054414,1,mmusculus,hsapiens,Pancreas_hs_mm,unintegrated HE
LIGER,O2O,hsapiens to mmusculus,0.5314469160989571,0.6363636363636364,hsapiens,mmusculus,Heart_hs_mf_mm,LIGER O2O
LIGER UINMF,HE,drerio to hsapiens,0.5306608881113133,1,drerio,hsapiens,Heart_hs_dr,LIGER UINMF HE
unintegrated,O2O.h5ad,mmusculus to hsapiens,0.5301710382356453,1,mmusculus,hsapiens,Pancreas_hs_mm,unintegrated O2O
LIGER,SH,sscrofa to mmulatta,0.5295387509537063,0.5833333333333334,sscrofa,mmulatta,Hippocampus_hs_mu_ss,LIGER SH
scVI,SH,mfascicularis to drerio,0.5283160540641857,1,mfascicularis,drerio,Heart_mf_dr,scVI SH
LIGER,HE,hsapiens to mmusculus,0.5263208762745036,0.6363636363636364,hsapiens,mmusculus,Heart_hs_mm,LIGER HE
LIGER UINMF,SH,xtropicalis to mfascicularis,0.5259232580332543,0.8,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl,LIGER UINMF SH
LIGER UINMF,SH,hsapiens to mmulatta,0.5225252539948345,0.9166666666666666,hsapiens,mmulatta,Hippocampus_hs_mu_ss,LIGER UINMF SH
Scanorama,O2O,mfascicularis to hsapiens,0.5220725761998678,1,mfascicularis,hsapiens,Heart_hs_mf,Scanorama O2O
LIGER UINMF,HE,hsapiens to mmulatta,0.5219759512826586,0.9166666666666666,hsapiens,mmulatta,Hippocampus_hs_mu_ss,LIGER UINMF HE
Harmony,HE,mfascicularis to hsapiens,0.5213105841064892,1,mfascicularis,hsapiens,Heart_hs_mf,Harmony HE
SeuratV4 RPCA,HE,mmusculus to xtropicalis,0.521153955651863,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA HE
scVI,SH,drerio to mfascicularis,0.5172808227118103,1,drerio,mfascicularis,Heart_hs_mf_mm_xl_dr,scVI SH
LIGER UINMF,SH,drerio to hsapiens,0.517264462065618,0.7142857142857143,drerio,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
fastMNN,SH,mfascicularis to hsapiens,0.5170730108376378,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,fastMNN SH
LIGER UINMF,HE,drerio to hsapiens,0.5148093031682409,0.7142857142857143,drerio,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
SeuratV4 CCA,HE,mmusculus to drerio,0.5133029600256797,1,mmusculus,drerio,Heart_mm_dr,SeuratV4 CCA HE
scVI,O2O,hsapiens to drerio,0.5127384311780898,1,hsapiens,drerio,Heart_hs_dr,scVI O2O
LIGER UINMF,HE,hsapiens to mfascicularis,0.5113377559090917,1,hsapiens,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
unintegrated,HE.h5ad,mfascicularis to hsapiens,0.5105517700618266,1,mfascicularis,hsapiens,Heart_hs_mf,unintegrated HE
scVI,O2O,xtropicalis to mfascicularis,0.5080794275408511,1,xtropicalis,mfascicularis,Heart_mf_xl,scVI O2O
scVI,SH,mfascicularis to mmusculus,0.5049898371281502,1,mfascicularis,mmusculus,Heart_hs_mf_mm_xl,scVI SH
Scanorama,HE,hsapiens to xtropicalis,0.5049803231487395,1,hsapiens,xtropicalis,Heart_hs_mf_mm_xl_dr,Scanorama HE
Scanorama,SH,mmusculus to xtropicalis,0.5039653527742993,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl,Scanorama SH
Scanorama,SH,mfascicularis to hsapiens,0.5025559453236241,1,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,Scanorama SH
SeuratV4 RPCA,SH,mmusculus to drerio,0.5012970131052051,1,mmusculus,drerio,Heart_mm_dr,SeuratV4 RPCA SH
SeuratV4 CCA,SH,mmusculus to drerio,0.5007319036446585,1,mmusculus,drerio,Heart_mm_dr,SeuratV4 CCA SH
LIGER UINMF,HE,hsapiens to sscrofa,0.49932709534385783,0.9090909090909092,hsapiens,sscrofa,Hippocampus_hs_mu_ss,LIGER UINMF HE
LIGER UINMF,SH,hsapiens to sscrofa,0.49926347586582825,0.9090909090909092,hsapiens,sscrofa,Hippocampus_hs_mu_ss,LIGER UINMF SH
fastMNN,HE,mmusculus to drerio,0.49836862408433347,0.875,mmusculus,drerio,Heart_mm_dr,fastMNN HE
LIGER,HE,sscrofa to hsapiens,0.4983472846115662,0.6363636363636364,sscrofa,hsapiens,Hippocampus_hs_mu_ss,LIGER HE
Harmony,SH,mfascicularis to xtropicalis,0.4978562790450007,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,Harmony SH
SeuratV4 RPCA,O2O,hsapiens to drerio,0.49784961598317057,1,hsapiens,drerio,Heart_hs_dr,SeuratV4 RPCA O2O
LIGER,SH,sscrofa to hsapiens,0.4966917606801692,0.6363636363636364,sscrofa,hsapiens,Hippocampus_hs_mu_ss,LIGER SH
unintegrated,HE.h5ad,mmusculus to hsapiens,0.4965585431125723,1,mmusculus,hsapiens,Pancreas_hs_mm,unintegrated HE
scANVI,SH,drerio to xtropicalis,0.49571333480448615,1,drerio,xtropicalis,Embryo_dr_xt,scANVI SH
LIGER UINMF,O2O,drerio to hsapiens,0.4936323339256013,0.8571428571428571,drerio,hsapiens,Heart_hs_dr,LIGER UINMF O2O
Scanorama,O2O,sscrofa to mmulatta,0.49257551020062423,1,sscrofa,mmulatta,Hippocampus_hs_mu_ss,Scanorama O2O
SeuratV4 CCA,O2O,drerio to xtropicalis,0.4920020228443381,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,SeuratV4 CCA O2O
SeuratV4 RPCA,SH,drerio to mmusculus,0.49187847062248313,1,drerio,mmusculus,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA SH
fastMNN,HE,mfascicularis to hsapiens,0.49177967483527646,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,fastMNN HE
scVI,O2O,mfascicularis to mmusculus,0.491382494008367,1,mfascicularis,mmusculus,Heart_mf_mm,scVI O2O
LIGER UINMF,HE,hsapiens to mmusculus,0.49095128420920736,0.8,hsapiens,mmusculus,Pancreas_hs_mm,LIGER UINMF HE
LIGER,O2O,mmulatta to sscrofa,0.4904440908246432,0.75,mmulatta,sscrofa,Hippocampus_hs_mu_ss,LIGER O2O
scANVI,O2O,xtropicalis to drerio,0.4885062608933045,1,xtropicalis,drerio,Embryo_dr_xt,scANVI O2O
LIGER UINMF,HE,mmulatta to sscrofa,0.4863056168706257,1,mmulatta,sscrofa,Hippocampus_hs_mu_ss,LIGER UINMF HE
LIGER UINMF,SH,sscrofa to mmulatta,0.486109610857946,0.8333333333333334,sscrofa,mmulatta,Hippocampus_hs_mu_ss,LIGER UINMF SH
Scanorama,HE,xtropicalis to mfascicularis,0.4857716862900558,1,xtropicalis,mfascicularis,Heart_mf_xl,Scanorama HE
LIGER UINMF,SH,mmulatta to sscrofa,0.4829410945991516,1,mmulatta,sscrofa,Hippocampus_hs_mu_ss,LIGER UINMF SH
unintegrated,SH.h5ad,sscrofa to mmulatta,0.48239862309390374,0.9166666666666666,sscrofa,mmulatta,Hippocampus_hs_mu_ss,unintegrated SH
SeuratV4 RPCA,SH,mfascicularis to drerio,0.48087917702569466,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA SH
LIGER UINMF,HE,hsapiens to mfascicularis,0.4806320195088389,1,hsapiens,mfascicularis,Heart_hs_mf_mm,LIGER UINMF HE
SeuratV4 CCA,HE,drerio to xtropicalis,0.4802182610225324,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,SeuratV4 CCA HE
Scanorama,O2O,mmusculus to xtropicalis,0.4801838704091836,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,Scanorama O2O
Harmony,HE,mfascicularis to hsapiens,0.47947267464174914,1,mfascicularis,hsapiens,Heart_hs_mf_mm,Harmony HE
SeuratV4 RPCA,O2O,mfascicularis to drerio,0.4784886439112901,1,mfascicularis,drerio,Heart_mf_dr,SeuratV4 RPCA O2O
LIGER UINMF,O2O,hsapiens to mfascicularis,0.4778655567883815,1,hsapiens,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
Scanorama,HE,mfascicularis to hsapiens,0.4773355092617909,1,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,Scanorama HE
Harmony,SH,drerio to mmusculus,0.47638459227467606,1,drerio,mmusculus,Heart_hs_mf_mm_xl_dr,Harmony SH
SeuratV4 RPCA,HE,mfascicularis to drerio,0.47512204419010184,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA HE
LIGER UINMF,O2O,hsapiens to mmusculus,0.47297572984352454,0.6363636363636364,hsapiens,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
Scanorama,SH,mmusculus to mfascicularis,0.4682981738638661,1,mmusculus,mfascicularis,Heart_hs_mf_mm_xl_dr,Scanorama SH
LIGER UINMF,SH,drerio to hsapiens,0.4678866434536199,0.8571428571428571,drerio,hsapiens,Heart_hs_dr,LIGER UINMF SH
Scanorama,SH,mfascicularis to hsapiens,0.467373601268648,1,mfascicularis,hsapiens,Heart_hs_mf_mm,Scanorama SH
Scanorama,SH,mfascicularis to xtropicalis,0.46735214892907495,1,mfascicularis,xtropicalis,Heart_mf_xl,Scanorama SH
unintegrated,O2O.h5ad,mfascicularis to mmusculus,0.4668550081547322,1,mfascicularis,mmusculus,Heart_hs_mf_mm,unintegrated O2O
Harmony,O2O,drerio to mmusculus,0.46467972573554817,1,drerio,mmusculus,Heart_mm_dr,Harmony O2O
SeuratV4 CCA,SH,drerio to xtropicalis,0.464233502336588,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,SeuratV4 CCA SH
LIGER,HE,sscrofa to mmulatta,0.4630000122048511,0.5,sscrofa,mmulatta,Hippocampus_hs_mu_ss,LIGER HE
SeuratV4 RPCA,O2O,xtropicalis to mfascicularis,0.4626700304795949,1,xtropicalis,mfascicularis,Heart_mf_xl,SeuratV4 RPCA O2O
Harmony,O2O,drerio to hsapiens,0.4624176451372252,1,drerio,hsapiens,Heart_hs_mf_mm_xl_dr,Harmony O2O
Harmony,HE,drerio to xtropicalis,0.4617148223279776,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,Harmony HE
LIGER,HE,hsapiens to sscrofa,0.46067684167057305,0.8181818181818182,hsapiens,sscrofa,Hippocampus_hs_mu_ss,LIGER HE
SeuratV4 RPCA,SH,mmusculus to drerio,0.4603929438546181,1,mmusculus,drerio,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA SH
LIGER UINMF,O2O,mmusculus to hsapiens,0.4603142115502841,0.5454545454545454,mmusculus,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
SeuratV4 RPCA,O2O,mmusculus to drerio,0.4592229646942073,1,mmusculus,drerio,Heart_mm_dr,SeuratV4 RPCA O2O
SeuratV4 RPCA,O2O,drerio to mmusculus,0.4583557802979053,1,drerio,mmusculus,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA O2O
SeuratV4 CCA,HE,drerio to mmusculus,0.4577068336218129,1,drerio,mmusculus,Heart_mm_dr,SeuratV4 CCA HE
LIGER,SH,hsapiens to sscrofa,0.4576565401999172,0.7272727272727273,hsapiens,sscrofa,Hippocampus_hs_mu_ss,LIGER SH
SeuratV4 RPCA,O2O,drerio to xtropicalis,0.4574525873732938,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA O2O
Scanorama,SH,drerio to mfascicularis,0.45732054270090217,1,drerio,mfascicularis,Heart_hs_mf_mm_xl_dr,Scanorama SH
LIGER UINMF,HE,mfascicularis to hsapiens,0.4569740911799407,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER UINMF,O2O,mmusculus to hsapiens,0.4564540475480021,0.6363636363636364,mmusculus,hsapiens,Heart_hs_mf_mm_xl,LIGER UINMF O2O
SeuratV4 RPCA,O2O,drerio to mmusculus,0.45642285392333976,1,drerio,mmusculus,Heart_mm_dr,SeuratV4 RPCA O2O
LIGER UINMF,HE,hsapiens to mfascicularis,0.45539062803266733,1,hsapiens,mfascicularis,Heart_hs_mf_mm_xl,LIGER UINMF HE
Harmony,O2O,drerio to xtropicalis,0.4545152112867282,1,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,Harmony O2O
SeuratV4 RPCA,SH,mmusculus to xtropicalis,0.4536423590460281,1,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,SeuratV4 RPCA SH
scVI,HE,hsapiens to drerio,0.4531283764397418,1,hsapiens,drerio,Heart_hs_mf_mm_xl_dr,scVI HE
SeuratV4 CCA,O2O,mmusculus to drerio,0.45310752372777574,1,mmusculus,drerio,Heart_mm_dr,SeuratV4 CCA O2O
LIGER UINMF,SH,mmusculus to hsapiens,0.4527688012511362,0.6363636363636364,mmusculus,hsapiens,Heart_hs_mf_mm_xl,LIGER UINMF SH
