from_species,test_acc,type_label,integration_method,input_file,homology_method,acc_prior,acc_loss,type,task_name
hsapiens,0.9751963986230028,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9907317503751434,0.015535351752140603,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9774244833068364,original,Harmony,metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.992845786963434,0.015421303656597551,Harmony higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9742218419082256,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.9895175954647556,0.015295753556530012,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9742218419082256,original,SeuratV4 RPCA,metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.9895175954647556,0.015295753556530012,SeuratV4 RPCA higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.9754612057551416,original,fastMNN,metadata_nf_one2one_only_fastMNN_integrated.h5ad,one2one only,0.9907317503751434,0.01527054462000177,fastMNN one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.97758346581876,original,SeuratV4 CCA,metadata_nf_many_higher_homology_conf_seuratCCA_integrated.h5ad,stronger homology,0.992845786963434,0.015262321144673963,SeuratV4 CCA stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9756377438432342,original,Harmony,metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9907317503751434,0.015094006531909177,Harmony one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9757260128872804,original,Harmony,metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9907317503751434,0.015005737487862936,Harmony one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.974542731842978,original,Scanorama,metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9895175954647556,0.014974863621777579,Scanorama higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.974649695154562,original,Harmony,metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9895175954647556,0.014867900310193582,Harmony one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9759025509753728,original,Harmony,metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9907317503751434,0.014829199399770565,Harmony higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.978060413354531,original,Harmony,metadata_nf_many_higher_homology_conf_harmony_integrated.h5ad,stronger homology,0.992845786963434,0.014785373608902974,Harmony stronger homology,Heart_hs_mf_mm_xl_dr
mmusculus,0.978060413354531,original,scANVI,metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.992845786963434,0.014785373608902974,scANVI higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.9761673581075117,original,Harmony,metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9907317503751434,0.014564392267631732,Harmony one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9749705850893144,original,SeuratV4 RPCA,metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.9895175954647556,0.01454701037544115,SeuratV4 RPCA higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9783783783783784,original,SeuratV4 CCA,metadata_nf_many_higher_expr_seuratCCA_integrated.h5ad,higher expression,0.992845786963434,0.014467408585055574,SeuratV4 CCA higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9750775484008984,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.9895175954647556,0.014440047063857153,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9751845117124828,original,Harmony,metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9895175954647556,0.014333083752272824,Harmony higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.976608703327743,original,Scanorama,metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9907317503751434,0.014123047047400417,Scanorama higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9756123649588192,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.9895175954647556,0.013905230505936395,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9790143084260732,original,SeuratV4 CCA,metadata_nf_one2one_only_seuratCCA_integrated.h5ad,one2one only,0.992845786963434,0.013831478537360775,SeuratV4 CCA one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9757193282704032,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9895175954647556,0.013798267194352398,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9770500485479742,original,Harmony,metadata_nf_many_higher_homology_conf_harmony_integrated.h5ad,stronger homology,0.9907317503751434,0.013681701827169213,Harmony stronger homology,Heart_hs_mf_mm_xl_dr
mmusculus,0.9791732909379968,original,SeuratV4 CCA,metadata_nf_one2one_only_seuratCCA_integrated.h5ad,one2one only,0.992845786963434,0.013672496025437186,SeuratV4 CCA one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9759332548935716,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9895175954647556,0.013584340571183962,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9793322734499204,original,SeuratV4 CCA,metadata_nf_many_higher_expr_seuratCCA_integrated.h5ad,higher expression,0.992845786963434,0.013513513513513598,SeuratV4 CCA higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9793322734499204,original,SeuratV4 RPCA,metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.992845786963434,0.013513513513513598,SeuratV4 RPCA stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9772265866360668,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9907317503751434,0.01350516373907662,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9772265866360668,original,Harmony,metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9907317503751434,0.01350516373907662,Harmony higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9794912559618442,original,SeuratV4 CCA,metadata_nf_many_higher_homology_conf_seuratCCA_integrated.h5ad,stronger homology,0.992845786963434,0.013354531001589787,SeuratV4 CCA stronger homology,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9762541448283238,original,SeuratV4 RPCA,metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.9895175954647556,0.01326345063643175,SeuratV4 RPCA stronger homology,Heart_hs_mf_mm_xl_dr
mmusculus,0.979650238473768,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.992845786963434,0.013195548489665976,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.979650238473768,original,scANVI,metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.992845786963434,0.013195548489665976,scANVI higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.979650238473768,original,scANVI,metadata_nf_many_higher_homology_conf_scANVI_integrated.h5ad,stronger homology,0.992845786963434,0.013195548489665976,scANVI stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9775796628122516,original,Harmony,metadata_nf_many_higher_homology_conf_harmony_integrated.h5ad,stronger homology,0.9907317503751434,0.013152087562891768,Harmony stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9775796628122516,original,Scanorama,metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9907317503751434,0.013152087562891768,Scanorama higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9798092209856916,original,SeuratV4 CCA,metadata_nf_many_higher_expr_seuratCCA_integrated.h5ad,higher expression,0.992845786963434,0.013036565977742387,SeuratV4 CCA higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9765750347630764,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9895175954647556,0.012942560701679207,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9799682034976152,original,SeuratV4 RPCA,metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.992845786963434,0.012877583465818798,SeuratV4 RPCA stronger homology,Heart_hs_mf_mm_xl_dr
mmusculus,0.9799682034976152,original,SeuratV4 CCA,metadata_nf_one2one_only_seuratCCA_integrated.h5ad,one2one only,0.992845786963434,0.012877583465818798,SeuratV4 CCA one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.980127186009539,original,SeuratV4 CCA,metadata_nf_many_higher_homology_conf_seuratCCA_integrated.h5ad,stronger homology,0.992845786963434,0.012718600953894987,SeuratV4 CCA stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.978021008032483,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9907317503751434,0.012710742342660342,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9781092770765292,original,Harmony,metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9907317503751434,0.012622473298614212,Harmony higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9802861685214628,original,scANVI,metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.992845786963434,0.012559618441971176,scANVI higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.9781975461205756,original,Scanorama,metadata_nf_many_higher_homology_conf_scanorama_integrated.h5ad,stronger homology,0.9907317503751434,0.012534204254567749,Scanorama stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9786388913408068,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9907317503751434,0.012092859034336545,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9786388913408068,original,Scanorama,metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9907317503751434,0.012092859034336545,Scanorama higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9807631160572337,original,scVI,metadata_nf_one2one_only_scVI_integrated.h5ad,one2one only,0.992845786963434,0.012082670906200299,scVI one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9787271603848532,original,Scanorama,metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9907317503751434,0.012004589990290193,Scanorama higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.9787271603848532,original,Harmony,metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9907317503751434,0.012004589990290193,Harmony higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9776446678789176,original,SeuratV4 RPCA,metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.9895175954647556,0.011872927585838022,SeuratV4 RPCA higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.9789036984729456,original,Harmony,metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9907317503751434,0.011828051902197823,Harmony one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9777516311905016,original,Scanorama,metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9895175954647556,0.011765964274254026,Scanorama one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.981081081081081,original,scANVI,metadata_nf_many_higher_homology_conf_scANVI_integrated.h5ad,stronger homology,0.992845786963434,0.0117647058823529,scANVI stronger homology,Heart_hs_mf_mm_xl_dr
mmusculus,0.9812400635930048,original,scANVI,metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.992845786963434,0.0116057233704292,scANVI higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9813990461049285,original,scVI,metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.992845786963434,0.0114467408585055,scVI higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.978072521125254,original,SeuratV4 RPCA,metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.9895175954647556,0.011445074339501593,SeuratV4 RPCA stronger homology,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9782864477484224,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.9895175954647556,0.011231147716333156,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9818759936406996,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.992845786963434,0.0109697933227344,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.979786388913408,original,scANVI,metadata_nf_many_higher_homology_conf_scANVI_integrated.h5ad,stronger homology,0.9907317503751434,0.010945361461735414,scANVI stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.979786388913408,original,scANVI,metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.9907317503751434,0.010945361461735414,scANVI higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9820349761526233,original,scANVI,metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.992845786963434,0.0108108108108107,scANVI one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9820349761526233,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.992845786963434,0.0108108108108107,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9799629270015006,original,scANVI,metadata_nf_many_higher_homology_conf_scANVI_integrated.h5ad,stronger homology,0.9907317503751434,0.010768823373642822,scANVI stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9800511960455468,original,Scanorama,metadata_nf_many_higher_homology_conf_scanorama_integrated.h5ad,stronger homology,0.9907317503751434,0.010680554329596581,Scanorama stronger homology,Heart_hs_mf_mm_xl_dr
mmusculus,0.982193958664547,original,scANVI,metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.992845786963434,0.010651828298887,scANVI one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.982193958664547,original,scANVI,metadata_nf_many_higher_homology_conf_scANVI_integrated.h5ad,stronger homology,0.992845786963434,0.010651828298887,scANVI stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.980139465089593,original,scANVI,metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.9907317503751434,0.01059228528555034,scANVI one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.980139465089593,original,Scanorama,metadata_nf_many_higher_homology_conf_scanorama_integrated.h5ad,stronger homology,0.9907317503751434,0.01059228528555034,Scanorama stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9802277341336392,original,scANVI,metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.9907317503751434,0.01050401624150421,scANVI one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9823529411764704,original,scVI,metadata_nf_one2one_only_scVI_integrated.h5ad,one2one only,0.992845786963434,0.010492845786963523,scVI one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9823529411764704,original,SeuratV4 RPCA,metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.992845786963434,0.010492845786963523,SeuratV4 RPCA higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9790351909295112,original,scVI,metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9895175954647556,0.010482404535244405,scVI higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.980404272221732,original,scANVI,metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.9907317503751434,0.010327478153411396,scANVI one2one only,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9792491175526794,original,scVI,metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9895175954647556,0.01026847791207619,scVI higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.9805808103098244,original,SeuratV4 CCA,metadata_nf_many_higher_homology_conf_seuratCCA_integrated.h5ad,stronger homology,0.9907317503751434,0.010150940065319025,SeuratV4 CCA stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9806690793538706,original,scVI,metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9907317503751434,0.010062671021272784,scVI higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9828298887122416,original,SeuratV4 CCA,metadata_nf_one2one_only_seuratCCA_integrated.h5ad,one2one only,0.992845786963434,0.010015898251192312,SeuratV4 CCA one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9828298887122416,original,SeuratV4 RPCA,metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.992845786963434,0.010015898251192312,SeuratV4 RPCA one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9808456174419632,original,scANVI,metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.9907317503751434,0.009886132933180192,scANVI higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9829888712241652,original,scVI,metadata_nf_one2one_only_scVI_integrated.h5ad,one2one only,0.992845786963434,0.009856915739268723,scVI one2one only,Heart_hs_mf_mm_xl_dr
mmusculus,0.9829888712241652,original,scVI,metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.992845786963434,0.009856915739268723,scVI higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.9829888712241652,original,SeuratV4 RPCA,metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.992845786963434,0.009856915739268723,SeuratV4 RPCA stronger homology,Heart_hs_mf_mm_xl_dr
mmusculus,0.9829888712241652,original,scANVI,metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.992845786963434,0.009856915739268723,scANVI one2one only,Heart_hs_mf_mm_xl_dr
hsapiens,0.9809338864860092,original,Scanorama,metadata_nf_many_higher_homology_conf_scanorama_integrated.h5ad,stronger homology,0.9907317503751434,0.009797863889134173,Scanorama stronger homology,Heart_hs_mf_mm_xl_dr
hsapiens,0.9809338864860092,original,scVI,metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9907317503751434,0.009797863889134173,scVI higher expression,Heart_hs_mf_mm_xl_dr
mmusculus,0.983147853736089,original,SeuratV4 RPCA,metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.992845786963434,0.009697933227344913,SeuratV4 RPCA higher expression,Heart_hs_mf_mm_xl_dr
mfascicularis,0.9798908974221842,original,scVI,metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9895175954647556,0.009626698042571435,scVI higher expression,Heart_hs_mf_mm_xl_dr
hsapiens,0.981110424574102,original,scANVI,metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.9907317503751434,0.009621325801041358,scANVI higher expression,Heart_hs_mf_mm_xl_dr
